date,user_id,session_id,traffic_source,page,bounce,exit_page,conversion
2025-06-15 23:34:39.055811162,1105,36426,Paid,/blog,0,0,0
2025-06-16 00:00:51.850370074,1886,49867,Paid,/,0,0,0
2025-06-16 00:27:04.644928986,1427,10893,Paid,/pricing,0,1,0
2025-06-16 00:53:17.439487898,2328,44158,Organic,/product,0,0,0
2025-06-16 01:19:30.234046809,2895,29773,Paid,/product,0,0,0
2025-06-16 01:45:43.028605721,2994,14239,Social,/product,0,0,0
2025-06-16 02:11:55.823164633,1316,30863,Referral,/,0,0,0
2025-06-16 02:38:08.617723545,2986,13432,Referral,/thank-you,0,1,0
2025-06-16 03:04:21.412282457,1634,45139,Referral,/,1,0,0
2025-06-16 03:30:34.206841368,2925,11515,Referral,/blog,0,0,0
2025-06-16 03:56:47.001400280,3056,41670,Paid,/product,0,0,0
2025-06-16 04:22:59.795959192,3821,49094,Social,/blog,0,0,0
2025-06-16 04:49:12.590518104,4144,24605,Referral,/product,1,0,1
2025-06-16 05:15:25.385077015,4430,15586,Organic,/blog,1,0,0
2025-06-16 05:41:38.179635927,3270,45685,Referral,/blog,0,0,1
2025-06-16 06:07:50.974194839,2439,41186,Paid,/blog,1,0,0
2025-06-16 06:34:03.768753751,1552,36928,Social,/,0,0,0
2025-06-16 07:00:16.563312663,4441,42728,Social,/blog,1,0,0
2025-06-16 07:26:29.357871574,1715,27551,Referral,/product,0,1,0
2025-06-16 07:52:42.152430486,2287,31493,Organic,/,0,0,0
2025-06-16 08:18:54.946989398,4911,30711,Social,/product,0,1,1
2025-06-16 08:45:07.741548310,2713,30039,Paid,/product,0,0,1
2025-06-16 09:11:20.536107221,2883,46561,Organic,/pricing,0,0,0
2025-06-16 09:37:33.330666133,4389,19947,Social,/blog,0,0,0
2025-06-16 10:03:46.125225045,2107,42335,Paid,/product,0,0,0
2025-06-16 10:29:58.919783957,2341,25859,Social,/product,0,0,0
2025-06-16 10:56:11.714342869,1110,33122,Organic,/,0,0,0
2025-06-16 11:22:24.508901780,1250,11577,Paid,/blog,1,0,0
2025-06-16 11:48:37.303460692,3430,38350,Social,/pricing,1,0,0
2025-06-16 12:14:50.098019604,3054,43798,Paid,/product,1,0,0
2025-06-16 12:41:02.892578516,1458,41898,Organic,/blog,1,1,0
2025-06-16 13:07:15.687137428,2107,25881,Referral,/pricing,0,0,0
2025-06-16 13:33:28.481696339,1207,20785,Paid,/pricing,0,0,0
2025-06-16 13:59:41.276255251,1899,16691,Social,/pricing,0,0,0
2025-06-16 14:25:54.070814163,4461,27297,Paid,/blog,0,0,1
2025-06-16 14:52:06.865373075,4385,16358,Organic,/blog,0,0,0
2025-06-16 15:18:19.659931986,1021,29581,Paid,/product,1,0,1
2025-06-16 15:44:32.454490898,1409,11462,Paid,/,0,0,0
2025-06-16 16:10:45.249049810,1894,25511,Paid,/,1,0,0
2025-06-16 16:36:58.043608722,1514,20570,Paid,/blog,0,0,0
2025-06-16 17:03:10.838167634,4198,25474,Paid,/signup,1,0,0
2025-06-16 17:29:23.632726545,1808,17037,Organic,/product,0,0,0
2025-06-16 17:55:36.427285457,4771,38129,Paid,/,0,0,0
2025-06-16 18:21:49.221844369,1873,23386,Organic,/signup,1,0,0
2025-06-16 18:48:02.016403281,1013,16221,Organic,/signup,0,0,0
2025-06-16 19:14:14.810962192,1970,33474,Referral,/signup,0,0,0
2025-06-16 19:40:27.605521104,4025,31045,Social,/blog,0,0,1
2025-06-16 20:06:40.400080016,4061,35783,Social,/signup,0,1,0
2025-06-16 20:32:53.194638928,4083,14922,Paid,/,0,0,0
2025-06-16 20:59:05.989197840,3134,32706,Referral,/,0,1,1
2025-06-16 21:25:18.783756751,4595,42479,Social,/,0,1,1
2025-06-16 21:51:31.578315663,3956,15178,Social,/blog,0,0,0
2025-06-16 22:17:44.372874575,2560,40022,Organic,/,0,0,0
2025-06-16 22:43:57.167433487,2324,25240,Referral,/pricing,1,0,0
2025-06-16 23:10:09.961992399,2266,36220,Social,/pricing,1,0,0
2025-06-16 23:36:22.756551310,3169,46736,Referral,/product,0,1,0
2025-06-17 00:02:35.551110222,4218,12716,Organic,/signup,0,0,0
2025-06-17 00:28:48.345669134,4638,26574,Organic,/,0,1,0
2025-06-17 00:55:01.140228046,1749,27719,Organic,/product,1,0,0
2025-06-17 01:21:13.934786957,4427,18181,Organic,/signup,1,0,0
2025-06-17 01:47:26.729345869,1684,30213,Referral,/,1,0,0
2025-06-17 02:13:39.523904781,2927,16380,Organic,/blog,0,0,0
2025-06-17 02:39:52.318463693,4804,10615,Organic,/signup,0,0,0
2025-06-17 03:06:05.113022605,4702,10463,Organic,/checkout,0,0,0
2025-06-17 03:32:17.907581516,3356,41973,Organic,/signup,0,1,0
2025-06-17 03:58:30.702140428,1694,19158,Organic,/product,0,0,0
2025-06-17 04:24:43.496699340,3335,30651,Social,/pricing,0,1,0
2025-06-17 04:50:56.291258252,1306,13158,Paid,/,1,1,0
2025-06-17 05:17:09.085817163,4883,30008,Organic,/product,0,0,0
2025-06-17 05:43:21.880376075,4665,14938,Paid,/,1,0,0
2025-06-17 06:09:34.674934987,2989,48185,Paid,/product,0,0,0
2025-06-17 06:35:47.469493899,3961,32388,Organic,/signup,1,0,0
2025-06-17 07:02:00.264052811,4794,18881,Social,/product,1,0,0
2025-06-17 07:28:13.058611722,1661,15603,Social,/pricing,1,0,0
2025-06-17 07:54:25.853170634,1548,44980,Social,/product,1,1,0
2025-06-17 08:20:38.647729546,4423,32504,Social,/pricing,1,0,0
2025-06-17 08:46:51.442288458,1311,26766,Organic,/checkout,0,0,0
2025-06-17 09:13:04.236847370,3920,38386,Referral,/product,0,1,0
2025-06-17 09:39:17.031406281,2082,21695,Social,/blog,0,0,0
2025-06-17 10:05:29.825965193,4714,27796,Referral,/product,1,0,0
2025-06-17 10:31:42.620524105,3971,24559,Organic,/,1,0,0
2025-06-17 10:57:55.415083017,2737,48914,Referral,/pricing,0,0,0
2025-06-17 11:24:08.209641928,1754,43139,Social,/signup,0,0,0
2025-06-17 11:50:21.004200840,1034,48333,Social,/,0,1,0
2025-06-17 12:16:33.798759752,1444,18802,Organic,/,1,0,0
2025-06-17 12:42:46.593318664,3140,18307,Social,/,0,0,0
2025-06-17 13:08:59.387877576,2982,43214,Referral,/signup,0,0,0
2025-06-17 13:35:12.182436487,2230,44159,Social,/blog,0,0,0
2025-06-17 14:01:24.976995399,1352,21516,Paid,/pricing,0,1,0
2025-06-17 14:27:37.771554311,1902,39086,Referral,/pricing,0,0,0
2025-06-17 14:53:50.566113223,2355,40480,Paid,/signup,0,0,0
2025-06-17 15:20:03.360672134,4888,48737,Paid,/signup,1,1,0
2025-06-17 15:46:16.155231046,3909,19265,Paid,/signup,0,0,0
2025-06-17 16:12:28.949789958,2748,15454,Referral,/signup,0,0,0
2025-06-17 16:38:41.744348870,1158,45918,Organic,/blog,1,0,0
2025-06-17 17:04:54.538907782,2977,36181,Paid,/pricing,1,0,0
2025-06-17 17:31:07.333466693,1956,25386,Social,/signup,1,0,0
2025-06-17 17:57:20.128025605,3071,49182,Social,/checkout,0,0,0
2025-06-17 18:23:32.922584517,1403,47425,Paid,/,1,0,0
2025-06-17 18:49:45.717143429,3852,34327,Referral,/,0,0,0
2025-06-17 19:15:58.511702341,1515,31181,Referral,/checkout,1,1,1
2025-06-17 19:42:11.306261252,3779,31452,Organic,/product,0,0,0
2025-06-17 20:08:24.100820164,2387,48248,Paid,/signup,0,0,1
2025-06-17 20:34:36.895379076,4453,43751,Organic,/product,0,1,0
2025-06-17 21:00:49.689937988,3579,31991,Organic,/,0,0,0
2025-06-17 21:27:02.484496899,1955,19916,Paid,/,1,0,0
2025-06-17 21:53:15.279055811,3199,20143,Referral,/,0,0,0
2025-06-17 22:19:28.073614723,4633,35855,Social,/,0,1,0
2025-06-17 22:45:40.868173635,2712,25581,Organic,/pricing,0,1,0
2025-06-17 23:11:53.662732547,3994,11907,Organic,/blog,0,0,0
2025-06-17 23:38:06.457291458,1607,39424,Paid,/thank-you,1,1,0
2025-06-18 00:04:19.251850370,4688,33308,Paid,/product,1,0,0
2025-06-18 00:30:32.046409282,3467,46942,Organic,/pricing,1,1,0
2025-06-18 00:56:44.840968194,2273,36957,Referral,/pricing,0,0,0
2025-06-18 01:22:57.635527105,4188,35464,Referral,/pricing,0,0,0
2025-06-18 01:49:10.430086017,3913,33649,Paid,/pricing,0,0,0
2025-06-18 02:15:23.224644929,2535,37125,Referral,/,0,0,0
2025-06-18 02:41:36.019203841,4811,44758,Organic,/,0,0,0
2025-06-18 03:07:48.813762753,3625,15596,Social,/,1,0,0
2025-06-18 03:34:01.608321664,3382,26374,Paid,/,0,0,0
2025-06-18 04:00:14.402880576,2441,13775,Organic,/blog,0,0,0
2025-06-18 04:26:27.197439488,3979,37388,Referral,/,0,0,0
2025-06-18 04:52:39.991998400,2797,31029,Paid,/signup,0,0,1
2025-06-18 05:18:52.786557312,1294,28445,Social,/checkout,1,0,0
2025-06-18 05:45:05.581116223,1754,24645,Organic,/thank-you,0,1,0
2025-06-18 06:11:18.375675135,2394,41105,Organic,/checkout,0,0,0
2025-06-18 06:37:31.170234047,1185,23668,Organic,/product,0,0,0
2025-06-18 07:03:43.964792959,2269,25960,Paid,/pricing,1,1,0
2025-06-18 07:29:56.759351870,1636,21357,Social,/,1,0,0
2025-06-18 07:56:09.553910782,2291,47203,Organic,/signup,0,0,0
2025-06-18 08:22:22.348469694,4714,25804,Social,/signup,0,0,0
2025-06-18 08:48:35.143028606,4308,24626,Social,/signup,0,0,0
2025-06-18 09:14:47.937587518,1529,38132,Social,/product,0,0,0
2025-06-18 09:41:00.732146429,4623,17951,Paid,/signup,1,0,0
2025-06-18 10:07:13.526705341,3068,16449,Referral,/,1,0,0
2025-06-18 10:33:26.321264253,3958,29065,Paid,/,1,0,0
2025-06-18 10:59:39.115823165,4808,45967,Paid,/signup,0,0,0
2025-06-18 11:25:51.910382076,3914,49536,Organic,/product,1,0,0
2025-06-18 11:52:04.704940988,1793,19130,Organic,/thank-you,0,0,0
2025-06-18 12:18:17.499499900,4591,33824,Organic,/,1,0,0
2025-06-18 12:44:30.294058812,3147,46993,Social,/signup,0,1,1
2025-06-18 13:10:43.088617724,3799,41875,Organic,/pricing,0,0,0
2025-06-18 13:36:55.883176635,1477,16054,Organic,/signup,0,1,0
2025-06-18 14:03:08.677735547,2622,44273,Social,/signup,0,1,1
2025-06-18 14:29:21.472294459,4369,20832,Organic,/checkout,0,0,1
2025-06-18 14:55:34.266853371,1939,39670,Organic,/product,1,0,0
2025-06-18 15:21:47.061412283,1525,32852,Organic,/checkout,0,0,0
2025-06-18 15:47:59.855971194,3381,33620,Social,/,0,1,0
2025-06-18 16:14:12.650530106,1001,38307,Organic,/,0,0,0
2025-06-18 16:40:25.445089018,1374,11551,Paid,/product,0,0,0
2025-06-18 17:06:38.239647930,3340,37812,Paid,/signup,1,0,0
2025-06-18 17:32:51.034206841,3884,23799,Social,/pricing,0,0,0
2025-06-18 17:59:03.828765753,4052,36312,Social,/signup,0,0,0
2025-06-18 18:25:16.623324665,1552,49620,Social,/blog,1,1,0
2025-06-18 18:51:29.417883577,3365,11449,Organic,/,1,0,0
2025-06-18 19:17:42.212442489,2525,34426,Organic,/checkout,0,1,0
2025-06-18 19:43:55.007001400,2851,45427,Organic,/,1,0,0
2025-06-18 20:10:07.801560312,1380,41551,Organic,/signup,0,0,0
2025-06-18 20:36:20.596119224,2646,34277,Organic,/product,1,0,0
2025-06-18 21:02:33.390678136,1013,45489,Organic,/pricing,0,0,0
2025-06-18 21:28:46.185237047,1503,19637,Paid,/product,1,0,0
2025-06-18 21:54:58.979795959,3278,45693,Social,/,0,0,0
2025-06-18 22:21:11.774354871,3008,19824,Organic,/product,0,0,0
2025-06-18 22:47:24.568913783,4155,36950,Social,/,0,0,0
2025-06-18 23:13:37.363472695,1129,33488,Organic,/,0,0,0
2025-06-18 23:39:50.158031606,4814,49008,Organic,/,1,0,0
2025-06-19 00:06:02.952590518,1837,10215,Paid,/pricing,0,0,0
2025-06-19 00:32:15.747149430,4216,21523,Organic,/signup,0,0,0
2025-06-19 00:58:28.541708342,3938,20364,Organic,/pricing,0,0,0
2025-06-19 01:24:41.336267254,4928,13153,Paid,/signup,0,0,0
2025-06-19 01:50:54.130826165,3040,33834,Referral,/blog,1,0,0
2025-06-19 02:17:06.925385077,1027,44474,Social,/blog,0,0,0
2025-06-19 02:43:19.719943989,3113,44335,Organic,/blog,0,0,0
2025-06-19 03:09:32.514502901,4234,20400,Social,/product,1,0,0
2025-06-19 03:35:45.309061812,2252,20345,Social,/blog,1,0,0
2025-06-19 04:01:58.103620724,1260,43896,Social,/,0,0,0
2025-06-19 04:28:10.898179636,3046,29894,Social,/signup,0,0,0
2025-06-19 04:54:23.692738548,2472,38899,Paid,/signup,1,0,0
2025-06-19 05:20:36.487297460,2447,38229,Organic,/,1,0,0
2025-06-19 05:46:49.281856371,1459,15583,Paid,/signup,1,0,0
2025-06-19 06:13:02.076415283,4747,14897,Paid,/,1,0,0
2025-06-19 06:39:14.870974195,1300,16001,Paid,/,1,0,0
2025-06-19 07:05:27.665533107,3966,14567,Paid,/,1,0,1
2025-06-19 07:31:40.460092018,4374,19271,Referral,/signup,1,0,0
2025-06-19 07:57:53.254650930,3334,21703,Referral,/signup,0,0,0
2025-06-19 08:24:06.049209842,4466,23329,Referral,/signup,0,0,0
2025-06-19 08:50:18.843768754,4081,45509,Social,/,0,0,0
2025-06-19 09:16:31.638327666,4778,16256,Referral,/pricing,0,0,0
2025-06-19 09:42:44.432886577,1629,10228,Organic,/blog,1,1,0
2025-06-19 10:08:57.227445489,1269,34746,Organic,/,1,1,0
2025-06-19 10:35:10.022004401,3639,26678,Paid,/blog,1,0,0
2025-06-19 11:01:22.816563313,2993,47052,Social,/,1,1,0
2025-06-19 11:27:35.611122225,2628,33185,Paid,/,0,0,0
2025-06-19 11:53:48.405681136,2801,43686,Social,/pricing,1,0,0
2025-06-19 12:20:01.200240048,3891,21445,Organic,/blog,0,0,0
2025-06-19 12:46:13.994798960,1861,43266,Organic,/,0,0,0
2025-06-19 13:12:26.789357872,4432,12809,Social,/,0,0,0
2025-06-19 13:38:39.583916783,2280,47729,Organic,/,1,0,0
2025-06-19 14:04:52.378475695,3180,46547,Organic,/,0,0,0
2025-06-19 14:31:05.173034607,4347,44886,Organic,/,1,0,0
2025-06-19 14:57:17.967593519,2799,16391,Organic,/product,0,0,0
2025-06-19 15:23:30.762152431,2706,10145,Social,/blog,0,0,0
2025-06-19 15:49:43.556711342,4019,23929,Organic,/product,0,0,0
2025-06-19 16:15:56.351270254,3560,34326,Paid,/signup,0,0,0
2025-06-19 16:42:09.145829166,3360,39991,Organic,/blog,1,0,0
2025-06-19 17:08:21.940388078,1575,47333,Social,/,0,0,0
2025-06-19 17:34:34.734946989,3933,26576,Organic,/,1,0,0
2025-06-19 18:00:47.529505901,3003,49405,Social,/signup,1,0,0
2025-06-19 18:27:00.324064813,2307,38464,Social,/,1,0,0
2025-06-19 18:53:13.118623725,4192,18243,Organic,/,0,0,0
2025-06-19 19:19:25.913182637,4178,41601,Referral,/,1,0,0
2025-06-19 19:45:38.707741548,2956,12410,Social,/blog,0,0,0
2025-06-19 20:11:51.502300460,3734,11820,Paid,/pricing,0,0,1
2025-06-19 20:38:04.296859372,3020,45289,Organic,/thank-you,0,0,0
2025-06-19 21:04:17.091418284,4275,48650,Referral,/signup,1,1,0
2025-06-19 21:30:29.885977196,3212,44635,Social,/product,0,0,0
2025-06-19 21:56:42.680536107,3352,17465,Organic,/product,0,0,0
2025-06-19 22:22:55.475095019,4568,42439,Organic,/product,0,0,0
2025-06-19 22:49:08.269653931,2655,37314,Social,/,0,0,0
2025-06-19 23:15:21.064212843,2579,29583,Social,/,0,0,0
2025-06-19 23:41:33.858771754,2847,37155,Social,/,1,0,0
2025-06-20 00:07:46.653330666,3203,48871,Paid,/,0,0,0
2025-06-20 00:33:59.447889578,2390,22197,Social,/,1,0,0
2025-06-20 01:00:12.242448490,2742,39511,Organic,/product,0,0,0
2025-06-20 01:26:25.037007402,2925,25424,Organic,/checkout,1,0,0
2025-06-20 01:52:37.831566313,1619,10240,Social,/pricing,0,0,0
2025-06-20 02:18:50.626125225,2274,14631,Referral,/thank-you,0,0,0
2025-06-20 02:45:03.420684137,1956,19599,Organic,/product,0,0,0
2025-06-20 03:11:16.215243049,2939,34658,Paid,/pricing,0,0,0
2025-06-20 03:37:29.009801960,4953,47845,Social,/product,1,0,0
2025-06-20 04:03:41.804360872,3381,42574,Paid,/,0,0,1
2025-06-20 04:29:54.598919784,4713,46536,Social,/,1,0,0
2025-06-20 04:56:07.393478696,1968,17995,Social,/checkout,1,0,0
2025-06-20 05:22:20.188037608,3558,35186,Organic,/thank-you,0,0,0
2025-06-20 05:48:32.982596519,2316,39245,Referral,/,0,0,0
2025-06-20 06:14:45.777155431,2043,32813,Social,/,0,1,0
2025-06-20 06:40:58.571714343,1281,23276,Referral,/product,0,0,0
2025-06-20 07:07:11.366273255,3844,29989,Social,/,0,0,0
2025-06-20 07:33:24.160832166,4072,22746,Referral,/product,1,0,0
2025-06-20 07:59:36.955391078,3166,28557,Organic,/,0,0,0
2025-06-20 08:25:49.749949990,2058,38060,Organic,/pricing,0,0,0
2025-06-20 08:52:02.544508902,1197,16568,Referral,/product,0,0,0
2025-06-20 09:18:15.339067814,3532,45369,Organic,/product,0,0,0
2025-06-20 09:44:28.133626725,4828,29041,Organic,/,1,0,0
2025-06-20 10:10:40.928185637,2082,16080,Social,/product,1,1,1
2025-06-20 10:36:53.722744549,3884,23854,Social,/thank-you,1,0,0
2025-06-20 11:03:06.517303461,2184,12159,Organic,/product,1,0,0
2025-06-20 11:29:19.311862373,2008,37025,Referral,/signup,0,0,0
2025-06-20 11:55:32.106421284,3738,14368,Social,/signup,0,0,0
2025-06-20 12:21:44.900980196,2229,44085,Paid,/checkout,0,1,0
2025-06-20 12:47:57.695539108,2035,37094,Social,/signup,1,0,0
2025-06-20 13:14:10.490098020,1489,11230,Paid,/blog,1,1,0
2025-06-20 13:40:23.284656931,1275,27517,Organic,/signup,0,0,1
2025-06-20 14:06:36.079215843,3740,33991,Organic,/,0,0,0
2025-06-20 14:32:48.873774755,3289,11301,Paid,/pricing,0,0,0
2025-06-20 14:59:01.668333667,2239,38610,Paid,/thank-you,1,0,0
2025-06-20 15:25:14.462892579,2274,25927,Social,/signup,0,0,0
2025-06-20 15:51:27.257451490,4882,44678,Social,/checkout,1,0,0
2025-06-20 16:17:40.052010402,1125,34466,Paid,/signup,0,0,0
2025-06-20 16:43:52.846569314,1216,24904,Social,/signup,0,1,0
2025-06-20 17:10:05.641128226,4377,36081,Organic,/blog,1,0,0
2025-06-20 17:36:18.435687137,4868,34354,Organic,/signup,0,0,0
2025-06-20 18:02:31.230246049,2208,37761,Referral,/pricing,1,0,0
2025-06-20 18:28:44.024804961,4110,28300,Organic,/checkout,1,1,0
2025-06-20 18:54:56.819363873,2246,39491,Organic,/signup,0,0,0
2025-06-20 19:21:09.613922785,4255,45525,Social,/signup,1,0,0
2025-06-20 19:47:22.408481696,3542,36532,Paid,/blog,0,0,0
2025-06-20 20:13:35.203040608,3474,16464,Referral,/product,0,0,0
2025-06-20 20:39:47.997599520,4249,26562,Organic,/,1,0,0
2025-06-20 21:06:00.792158432,1918,18683,Organic,/checkout,0,0,0
2025-06-20 21:32:13.586717344,4499,42634,Organic,/pricing,0,1,0
2025-06-20 21:58:26.381276255,2317,10060,Paid,/product,1,0,1
2025-06-20 22:24:39.175835167,4923,19269,Organic,/,0,0,1
2025-06-20 22:50:51.970394079,3198,33065,Paid,/signup,1,0,0
2025-06-20 23:17:04.764952991,3431,12895,Referral,/signup,1,0,0
2025-06-20 23:43:17.559511902,2661,25323,Referral,/signup,0,0,0
2025-06-21 00:09:30.354070814,4884,22352,Organic,/blog,0,1,0
2025-06-21 00:35:43.148629726,1307,48591,Paid,/product,0,1,0
2025-06-21 01:01:55.943188638,2359,40890,Paid,/product,0,1,1
2025-06-21 01:28:08.737747550,2969,42016,Referral,/,1,1,0
2025-06-21 01:54:21.532306461,3793,21962,Referral,/signup,1,0,0
2025-06-21 02:20:34.326865373,1891,43302,Organic,/,0,0,0
2025-06-21 02:46:47.121424285,1374,29846,Social,/blog,0,0,0
2025-06-21 03:12:59.915983197,4079,14011,Organic,/pricing,1,0,0
2025-06-21 03:39:12.710542108,3033,29782,Organic,/pricing,0,0,0
2025-06-21 04:05:25.505101020,2364,12155,Organic,/checkout,1,0,0
2025-06-21 04:31:38.299659932,1128,49725,Paid,/,1,0,0
2025-06-21 04:57:51.094218844,2014,19196,Paid,/signup,0,0,0
2025-06-21 05:24:03.888777756,2799,31709,Organic,/,0,1,0
2025-06-21 05:50:16.683336667,3716,23327,Social,/,1,1,0
2025-06-21 06:16:29.477895579,4423,45474,Organic,/product,0,0,0
2025-06-21 06:42:42.272454491,2381,42769,Paid,/,0,0,1
2025-06-21 07:08:55.067013403,1516,34700,Organic,/signup,1,1,1
2025-06-21 07:35:07.861572315,2518,24820,Organic,/pricing,1,1,0
2025-06-21 08:01:20.656131226,1085,20891,Paid,/,0,1,0
2025-06-21 08:27:33.450690138,2198,44629,Organic,/,0,1,0
2025-06-21 08:53:46.245249050,4873,15269,Paid,/blog,0,1,1
2025-06-21 09:19:59.039807962,4264,18320,Organic,/signup,0,0,0
2025-06-21 09:46:11.834366873,3358,20740,Paid,/product,0,0,0
2025-06-21 10:12:24.628925785,2142,45897,Organic,/pricing,0,0,0
2025-06-21 10:38:37.423484697,4289,40930,Social,/signup,0,0,0
2025-06-21 11:04:50.218043609,3474,27285,Social,/blog,0,1,0
2025-06-21 11:31:03.012602521,2993,24380,Organic,/,0,0,0
2025-06-21 11:57:15.807161432,4485,21360,Paid,/blog,0,0,0
2025-06-21 12:23:28.601720344,3161,15398,Organic,/blog,0,0,0
2025-06-21 12:49:41.396279256,4216,15529,Paid,/blog,0,0,0
2025-06-21 13:15:54.190838168,4609,39062,Organic,/blog,1,0,0
2025-06-21 13:42:06.985397079,4719,46686,Paid,/checkout,0,1,0
2025-06-21 14:08:19.779955991,1302,27451,Paid,/,0,0,0
2025-06-21 14:34:32.574514903,3791,16937,Referral,/checkout,1,1,0
2025-06-21 15:00:45.369073815,4952,49886,Paid,/pricing,0,1,1
2025-06-21 15:26:58.163632727,1587,20860,Paid,/blog,1,0,0
2025-06-21 15:53:10.958191638,1986,35142,Paid,/,0,0,0
2025-06-21 16:19:23.752750550,2863,35279,Referral,/product,0,0,0
2025-06-21 16:45:36.547309462,1344,48106,Social,/signup,0,0,0
2025-06-21 17:11:49.341868374,1813,45908,Organic,/blog,0,0,0
2025-06-21 17:38:02.136427286,2987,24201,Social,/,0,1,0
2025-06-21 18:04:14.930986197,3848,47711,Paid,/pricing,0,0,0
2025-06-21 18:30:27.725545109,4072,18997,Social,/,0,0,0
2025-06-21 18:56:40.520104021,4218,30175,Social,/thank-you,1,0,0
2025-06-21 19:22:53.314662933,2310,13225,Organic,/signup,0,0,1
2025-06-21 19:49:06.109221844,2999,45228,Social,/,0,0,0
2025-06-21 20:15:18.903780756,2677,33110,Organic,/signup,0,0,1
2025-06-21 20:41:31.698339668,4124,20754,Organic,/checkout,0,0,0
2025-06-21 21:07:44.492898580,2327,36655,Organic,/product,1,0,1
2025-06-21 21:33:57.287457492,2092,13114,Social,/blog,0,0,0
2025-06-21 22:00:10.082016403,3408,36502,Organic,/product,0,0,0
2025-06-21 22:26:22.876575315,4673,30028,Organic,/blog,1,0,0
2025-06-21 22:52:35.671134227,4291,27587,Social,/product,1,0,0
2025-06-21 23:18:48.465693139,2009,45333,Organic,/product,0,0,0
2025-06-21 23:45:01.260252050,1703,13174,Organic,/product,0,0,0
2025-06-22 00:11:14.054810962,1574,45398,Organic,/,0,0,0
2025-06-22 00:37:26.849369874,2608,45929,Organic,/signup,0,0,0
2025-06-22 01:03:39.643928786,4232,14321,Paid,/product,0,0,0
2025-06-22 01:29:52.438487698,4752,40435,Organic,/product,0,1,0
2025-06-22 01:56:05.233046609,2112,17099,Referral,/signup,1,0,1
2025-06-22 02:22:18.027605521,1687,33760,Social,/pricing,0,0,1
2025-06-22 02:48:30.822164433,3828,21360,Organic,/pricing,0,0,0
2025-06-22 03:14:43.616723345,3632,20313,Organic,/checkout,0,0,0
2025-06-22 03:40:56.411282257,4828,30462,Paid,/signup,0,0,0
2025-06-22 04:07:09.205841169,3636,15801,Social,/,0,0,0
2025-06-22 04:33:22.000400080,4230,24130,Organic,/pricing,0,0,0
2025-06-22 04:59:34.794958992,1488,24271,Organic,/thank-you,0,0,0
2025-06-22 05:25:47.589517904,4018,26075,Referral,/product,0,0,0
2025-06-22 05:52:00.384076816,2347,46919,Organic,/product,0,0,0
2025-06-22 06:18:13.178635727,4681,28984,Organic,/,0,0,0
2025-06-22 06:44:25.973194639,4452,32559,Referral,/,0,0,0
2025-06-22 07:10:38.767753551,4173,22861,Social,/blog,0,0,0
2025-06-22 07:36:51.562312463,1493,43434,Organic,/signup,0,0,0
2025-06-22 08:03:04.356871375,2667,26667,Social,/checkout,0,0,0
2025-06-22 08:29:17.151430286,2637,15840,Organic,/signup,1,0,0
2025-06-22 08:55:29.945989198,1018,13565,Social,/,1,0,0
2025-06-22 09:21:42.740548110,4525,30977,Paid,/,0,0,0
2025-06-22 09:47:55.535107022,4553,31118,Social,/thank-you,1,0,0
2025-06-22 10:14:08.329665934,4665,32641,Referral,/product,0,0,0
2025-06-22 10:40:21.124224845,3444,17366,Referral,/product,1,0,0
2025-06-22 11:06:33.918783757,2000,36636,Referral,/checkout,0,0,0
2025-06-22 11:32:46.713342669,4350,25630,Paid,/pricing,0,0,0
2025-06-22 11:58:59.507901581,1850,30056,Organic,/,0,0,0
2025-06-22 12:25:12.302460492,2388,17382,Paid,/signup,0,0,0
2025-06-22 12:51:25.097019404,2354,26149,Social,/thank-you,1,1,0
2025-06-22 13:17:37.891578316,4712,10992,Referral,/,0,1,0
2025-06-22 13:43:50.686137228,2367,16858,Organic,/signup,0,0,0
2025-06-22 14:10:03.480696140,1821,12121,Referral,/product,0,1,0
2025-06-22 14:36:16.275255051,1454,37160,Social,/pricing,0,0,0
2025-06-22 15:02:29.069813963,2624,30906,Referral,/checkout,0,0,0
2025-06-22 15:28:41.864372875,3772,29572,Referral,/thank-you,0,1,0
2025-06-22 15:54:54.658931787,4726,14136,Organic,/product,0,0,0
2025-06-22 16:21:07.453490698,4136,26727,Organic,/,1,0,0
2025-06-22 16:47:20.248049610,4147,42167,Organic,/,0,1,0
2025-06-22 17:13:33.042608522,1710,25479,Organic,/pricing,0,0,0
2025-06-22 17:39:45.837167434,3190,41376,Social,/,0,0,0
2025-06-22 18:05:58.631726346,1916,14823,Social,/product,1,0,0
2025-06-22 18:32:11.426285257,4986,14920,Referral,/,0,1,0
2025-06-22 18:58:24.220844169,3875,29585,Social,/product,0,1,0
2025-06-22 19:24:37.015403081,3652,48239,Organic,/,1,0,0
2025-06-22 19:50:49.809961993,2496,27272,Organic,/signup,0,1,0
2025-06-22 20:17:02.604520905,2440,36619,Organic,/,0,0,0
2025-06-22 20:43:15.399079816,1304,19533,Organic,/product,0,1,0
2025-06-22 21:09:28.193638728,1735,49895,Paid,/signup,1,0,0
2025-06-22 21:35:40.988197640,4568,13720,Organic,/blog,1,0,0
2025-06-22 22:01:53.782756552,3338,29267,Organic,/,1,0,0
2025-06-22 22:28:06.577315463,2963,25696,Organic,/,0,0,0
2025-06-22 22:54:19.371874375,3149,39968,Social,/blog,0,0,0
2025-06-22 23:20:32.166433287,3009,33345,Paid,/product,0,0,0
